name,operation,key size(B),value size(B),thread,insert size,time(ns),vmrss(KB),file size(B)
Persy,get,8,4096,32,1319,4001176391,6389608,14261
Persy,set,8,4096,32,1642,5001353773,6391912,14773
Persy,get,8,4096,32,1671,5001353773,6391912,14773
Persy,set,8,4096,32,1963,6001510036,6392680,17846
Persy,get,8,4096,32,2023,6001510036,6392680,17846
Persy,set,8,4096,32,2203,7001675966,6394728,21430
Persy,get,8,4096,32,2241,7001675966,6394728,21430
Persy,set,8,4096,32,2413,8001835395,6394728,27062
Persy,get,8,4096,32,2428,8001835395,6394728,27062
Persy,set,8,4096,32,2787,9001984494,6395496,28086
Persy,get,8,4096,32,2781,9001984494,6395496,28086
Persy,set,8,4096,32,3177,10002151486,6395496,27574
Persy,get,8,4096,32,3178,10002151486,6395496,27574
Persy,set,8,4096,32,3552,11002308630,6395496,28598
Persy,get,8,4096,32,3531,11002308630,6395496,28598
Persy,set,8,4096,32,3913,12002458891,6397032,30134
Persy,get,8,4096,32,3863,12002458891,6397032,30134
Persy,set,8,4096,32,4269,13002634009,6399592,39862
Persy,get,8,4096,32,4236,13002634009,6399592,39862
Persy,set,8,4096,32,4632,14002786384,6399592,52150
Persy,get,8,4096,32,4552,14002786384,6399592,52150
Persy,set,8,4096,32,4993,15002927899,6399848,52150
Persy,get,8,4096,32,4888,15002927899,6399848,52150
Persy,set,8,4096,32,5355,16003094751,6399848,54710
Persy,get,8,4096,32,5259,16003094751,6399848,54710
Persy,set,8,4096,32,5743,17003259159,6399848,54198
Persy,get,8,4096,32,5666,17003259159,6399848,54198
Persy,set,8,4096,32,6128,18003397948,6399848,54710
Persy,get,8,4096,32,6052,18003397948,6399848,54710
Persy,set,8,4096,32,6522,19003558949,6399848,54198
Persy,get,8,4096,32,6424,19003558949,6399848,54198
Persy,set,8,4096,32,6885,20003707978,6399848,54198
Persy,get,8,4096,32,6754,20003707978,6399848,54198
Persy,set,8,4096,32,7256,21003871745,6399848,57270
Persy,get,8,4096,32,7118,21003871745,6399848,57270
Persy,set,8,4096,32,7635,22004016245,6399848,55222
Persy,get,8,4096,32,7499,22004016245,6399848,55222
Persy,set,8,4096,32,8001,23004165213,6399848,58294
Persy,get,8,4096,32,7843,23004165213,6399848,58294
Persy,set,8,4096,32,8321,24004322497,6401640,77756
Persy,get,8,4096,32,8160,24004322497,6401640,77756
Persy,set,8,4096,32,8660,25004473630,6403176,103868
Persy,get,8,4096,32,8480,25004473630,6403176,103868
Persy,set,8,4096,32,9046,26004630584,6403176,104892
Persy,get,8,4096,32,8889,26004630584,6403176,104892
Persy,set,8,4096,32,9438,27004794751,6403176,105404
Persy,get,8,4096,32,9287,27004794751,6403176,105404
Persy,set,8,4096,32,9808,28004970721,6404456,104892
Persy,get,8,4096,32,9652,28004970721,6404456,104892
Persy,set,8,4096,32,10181,29005087037,6406504,105404
Persy,get,8,4096,32,10013,29005087037,6406504,105404
Persy,set,8,4096,32,10549,30005203064,6406504,106428
Persy,get,8,4096,32,10393,30005203064,6406504,106428
Persy,set,8,4096,32,10922,31005352363,6406760,107964
Persy,get,8,4096,32,10772,31005352363,6406760,107964
Persy,set,8,4096,32,11288,32005503335,6406760,107964
Persy,get,8,4096,32,11132,32005503335,6406760,107964
Persy,set,8,4096,32,11666,33005651011,6407016,107964
Persy,get,8,4096,32,11537,33005651011,6407016,107964
Persy,set,8,4096,32,12040,34005810219,6408040,107964
Persy,get,8,4096,32,11915,34005810219,6408040,107964
Persy,set,8,4096,32,12430,35005990777,6408040,108476
Persy,get,8,4096,32,12312,35005990777,6408040,108476
Persy,set,8,4096,32,12802,36006142592,6408808,110012
Persy,get,8,4096,32,12716,36006142592,6408808,110012
Persy,set,8,4096,32,13172,37006323440,6408808,110524
Persy,get,8,4096,32,13091,37006323440,6408808,110524
Persy,set,8,4096,32,13543,38006482498,6408808,110524
Persy,get,8,4096,32,13442,38006482498,6408808,110524
Persy,set,8,4096,32,13919,39006646054,6408808,110524
Persy,get,8,4096,32,13808,39006646054,6408808,110524
Persy,set,8,4096,32,14285,40006827143,6408808,111548
Persy,get,8,4096,32,14202,40006827143,6408808,111548
Persy,set,8,4096,32,14660,41006985409,6408808,110524
Persy,get,8,4096,32,14616,41006985409,6408808,110524
Persy,set,8,4096,32,15060,42007162681,6409064,111036
Persy,get,8,4096,32,15013,42007162681,6409064,111036
Persy,set,8,4096,32,15461,43007319735,6409064,113596
Persy,get,8,4096,32,15448,43007319735,6409064,113596
Persy,set,8,4096,32,15843,44007512456,6410600,114108
Persy,get,8,4096,32,15809,44007512456,6410600,114108
Persy,set,8,4096,32,16219,45007668037,6411368,114108
Persy,get,8,4096,32,16194,45007668037,6411368,114108
Persy,set,8,4096,32,16542,46007823017,6419304,145856
Persy,get,8,4096,32,16538,46007823017,6419304,145856
Persy,set,8,4096,32,16825,47008010228,6419304,199647
Persy,get,8,4096,32,16810,47008010228,6419304,199647
Persy,set,8,4096,32,17190,48008166651,6419304,202719
Persy,get,8,4096,32,17192,48008166651,6419304,202719
Persy,set,8,4096,32,17590,49008316631,6419304,204767
Persy,get,8,4096,32,17589,49008316631,6419304,204767
Persy,set,8,4096,32,17989,50008485127,6419304,204767
Persy,get,8,4096,32,17985,50008485127,6419304,204767
Persy,set,8,4096,32,18388,51008637271,6419304,204767
Persy,get,8,4096,32,18452,51008637271,6419304,204767
Persy,set,8,4096,32,18761,52008789466,6419304,206303
Persy,get,8,4096,32,18850,52008789466,6419304,206303
Persy,set,8,4096,32,19156,53008964814,6419304,205791
Persy,get,8,4096,32,19238,53008964814,6419304,205791
Persy,set,8,4096,32,19541,54009089717,6419304,206815
Persy,get,8,4096,32,19693,54009089717,6419304,206815
Persy,set,8,4096,32,19921,55009270055,6419304,207327
Persy,get,8,4096,32,20121,55009270055,6419304,207327
Persy,set,8,4096,32,20298,56009432469,6419304,207327
Persy,get,8,4096,32,20490,56009432469,6419304,207327
Persy,set,8,4096,32,20691,57009600263,6419304,207327
Persy,get,8,4096,32,20850,57009600263,6419304,207327
Persy,set,8,4096,32,21086,58009759932,6419304,210399
Persy,get,8,4096,32,21274,58009759932,6419304,210399
Persy,set,8,4096,32,21471,59009938116,6419304,209887
Persy,get,8,4096,32,21647,59009938116,6419304,209887
Persy,set,8,4096,32,21816,60010181843,6419304,209887
Persy,get,8,4096,32,22015,60010181843,6419304,209887
Persy,set,8,4096,32,22171,61010354136,6419304,209375
Persy,get,8,4096,32,22370,61010354136,6419304,209375
Persy,set,8,4096,32,22523,62010496802,6419304,209887
Persy,get,8,4096,32,22705,62010496802,6419304,209887
Persy,set,8,4096,32,22874,63010646292,6419304,209375
Persy,get,8,4096,32,23047,63010646292,6419304,209375
Persy,set,8,4096,32,23221,64010821219,6419304,210399
Persy,get,8,4096,32,23377,64010821219,6419304,210399
Persy,set,8,4096,32,23464,65010977562,6419304,209887
Persy,get,8,4096,32,23631,65010977562,6419304,209887
Persy,set,8,4096,32,23717,66011200971,6419304,209375
Persy,get,8,4096,32,23847,66011200971,6419304,209375
Persy,set,8,4096,32,24168,67011375768,6419304,209887
Persy,get,8,4096,32,24291,67011375768,6419304,209887
Persy,set,8,4096,32,24616,68011532702,6419304,209887
Persy,get,8,4096,32,24783,68011532702,6419304,209887
Persy,set,8,4096,32,25042,69011727587,6419304,209375
Persy,get,8,4096,32,25210,69011727587,6419304,209375
Persy,set,8,4096,32,25479,70011882417,6419304,209375
Persy,get,8,4096,32,25627,70011882417,6419304,209375
Persy,set,8,4096,32,25919,71012049720,6419304,209887
Persy,get,8,4096,32,26045,71012049720,6419304,209887
Persy,set,8,4096,32,26343,72012208026,6419304,208863
Persy,get,8,4096,32,26451,72012208026,6419304,208863
Persy,set,8,4096,32,26756,73012391750,6419304,210399
Persy,get,8,4096,32,26807,73012391750,6419304,210399
Persy,set,8,4096,32,27211,74012545839,6419816,212959
Persy,get,8,4096,32,27309,74012545839,6419816,212959
Persy,set,8,4096,32,27678,75012722770,6419816,212447
Persy,get,8,4096,32,27785,75012722770,6419816,212447
Persy,set,8,4096,32,28113,76012884633,6419816,212959
Persy,get,8,4096,32,28233,76012884633,6419816,212959
Persy,set,8,4096,32,28552,77013031848,6419816,211935
Persy,get,8,4096,32,28700,77013031848,6419816,211935
Persy,set,8,4096,32,28995,78013244808,6419816,214495
Persy,get,8,4096,32,29107,78013244808,6419816,214495
Persy,set,8,4096,32,29428,79013389718,6421864,216031
Persy,get,8,4096,32,29554,79013389718,6421864,216031
Persy,set,8,4096,32,29850,80013541081,6421864,216031
Persy,get,8,4096,32,29983,80013541081,6421864,216031
Persy,set,8,4096,32,30308,81013690361,6421864,215519
Persy,get,8,4096,32,30396,81013690361,6421864,215519
Persy,set,8,4096,32,30772,82013850611,6421864,215519
Persy,get,8,4096,32,30933,82013850611,6421864,215519
Persy,set,8,4096,32,31212,83014017633,6421864,215007
Persy,get,8,4096,32,31402,83014017633,6421864,215007
Persy,set,8,4096,32,31651,84014236524,6421864,216543
Persy,get,8,4096,32,31848,84014236524,6421864,216543
Persy,set,8,4096,32,32080,85014395621,6421864,220639
Persy,get,8,4096,32,32299,85014395621,6421864,220639
Persy,set,8,4096,32,32516,86014558176,6421864,218591
Persy,get,8,4096,32,32714,86014558176,6421864,218591
Persy,set,8,4096,32,32829,87014721662,6423400,296417
Persy,get,8,4096,32,33013,87014721662,6423400,296417
Persy,set,8,4096,32,33153,88014897160,6434088,370672
Persy,get,8,4096,32,33391,88014897160,6434088,370672
Persy,set,8,4096,32,33533,89015053413,6435880,396298
Persy,get,8,4096,32,33730,89015053413,6435880,396298
Persy,set,8,4096,32,33900,90015223581,6435880,406588
Persy,get,8,4096,32,34099,90015223581,6435880,406588
Persy,set,8,4096,32,34294,91015384953,6436648,411741
Persy,get,8,4096,32,34532,91015384953,6436648,411741
Persy,set,8,4096,32,34727,92015563598,6436648,412765
Persy,get,8,4096,32,34900,92015563598,6436648,412765
Persy,set,8,4096,32,35145,93015707678,6436648,413277
Persy,get,8,4096,32,35305,93015707678,6436648,413277
Persy,set,8,4096,32,35563,94015864062,6436648,415325
Persy,get,8,4096,32,35672,94015864062,6436648,415325
Persy,set,8,4096,32,36001,95016009504,6436648,418397
Persy,get,8,4096,32,36065,95016009504,6436648,418397
Persy,set,8,4096,32,36447,96016163072,6436648,418909
Persy,get,8,4096,32,36560,96016163072,6436648,418909
Persy,set,8,4096,32,36862,97016336426,6436648,417885
Persy,get,8,4096,32,36917,97016336426,6436648,417885
Persy,set,8,4096,32,37293,98016506595,6436648,417885
Persy,get,8,4096,32,37334,98016506595,6436648,417885
Persy,set,8,4096,32,37718,99016682134,6436648,423517
Persy,get,8,4096,32,37771,99016682134,6436648,423517
Persy,set,8,4096,32,38143,100016865768,6436648,424029
Persy,get,8,4096,32,38215,100016865768,6436648,424029
Persy,set,8,4096,32,38555,101017039874,6436648,423517
Persy,get,8,4096,32,38629,101017039874,6436648,423517
Persy,set,8,4096,32,38998,102017226924,6436648,424029
Persy,get,8,4096,32,39057,102017226924,6436648,424029
Persy,set,8,4096,32,39446,103017371735,6436648,423517
Persy,get,8,4096,32,39475,103017371735,6436648,423517
Persy,set,8,4096,32,39875,104017516305,6436648,424029
Persy,get,8,4096,32,39932,104017516305,6436648,424029
Persy,set,8,4096,32,40294,105017663450,6436648,424029
Persy,get,8,4096,32,40372,105017663450,6436648,424029
Persy,set,8,4096,32,40726,106017819031,6436648,424029
Persy,get,8,4096,32,40786,106017819031,6436648,424029
Persy,set,8,4096,32,41146,107017972969,6436648,423517
Persy,get,8,4096,32,41207,107017972969,6436648,423517
Persy,set,8,4096,32,41565,108018169557,6436648,424029
Persy,get,8,4096,32,41621,108018169557,6436648,424029
Persy,set,8,4096,32,41959,109018344164,6436648,423517
Persy,get,8,4096,32,41994,109018344164,6436648,423517
Persy,set,8,4096,32,42347,110018505557,6437160,424029
Persy,get,8,4096,32,42442,110018505557,6437160,424029
Persy,set,8,4096,32,42736,111018682358,6437160,423517
Persy,get,8,4096,32,42853,111018682358,6437160,423517
Persy,set,8,4096,32,43086,112018834723,6437160,424029
Persy,get,8,4096,32,43165,112018834723,6437160,424029
Persy,set,8,4096,32,43431,113019009921,6437160,424029
Persy,get,8,4096,32,43570,113019009921,6437160,424029
Persy,set,8,4096,32,43783,114019162676,6437160,426077
Persy,get,8,4096,32,43947,114019162676,6437160,426077
Persy,set,8,4096,32,44148,115019312807,6437160,426589
Persy,get,8,4096,32,44383,115019312807,6437160,426589
Persy,set,8,4096,32,44487,116019463238,6437160,426589
Persy,get,8,4096,32,44701,116019463238,6437160,426589
Persy,set,8,4096,32,44753,117019612988,6437160,426589
Persy,get,8,4096,32,44987,117019612988,6437160,426589
Persy,set,8,4096,32,44967,118019759913,6437160,426589
Persy,get,8,4096,32,45233,118019759913,6437160,426589
Persy,set,8,4096,32,45356,119019902149,6437160,426589
Persy,get,8,4096,32,45609,119019902149,6437160,426589
Persy,set,8,4096,32,45752,120020057780,6437160,428125
Persy,get,8,4096,32,45989,120020057780,6437160,428125
Persy,set,8,4096,32,46136,121020242376,6437160,429149
Persy,get,8,4096,32,46364,121020242376,6437160,429149
Persy,set,8,4096,32,46506,122020396344,6437160,429149
Persy,get,8,4096,32,46714,122020396344,6437160,429149
Persy,set,8,4096,32,46890,123020543710,6437160,429149
Persy,get,8,4096,32,47109,123020543710,6437160,429149
Persy,set,8,4096,32,47273,124020688721,6437160,428637
Persy,get,8,4096,32,47517,124020688721,6437160,428637
Persy,set,8,4096,32,47651,125020832309,6437160,428637
Persy,get,8,4096,32,47925,125020832309,6437160,428637
Persy,set,8,4096,32,48022,126020990044,6437160,427613
Persy,get,8,4096,32,48314,126020990044,6437160,427613
Persy,set,8,4096,32,48404,127021148210,6437160,431709
Persy,get,8,4096,32,48724,127021148210,6437160,431709
Persy,set,8,4096,32,48801,128021300836,6437160,434269
Persy,get,8,4096,32,49120,128021300836,6437160,434269
Persy,set,8,4096,32,49169,129021456036,6437160,432733
Persy,get,8,4096,32,49480,129021456036,6437160,432733
Persy,set,8,4096,32,49483,130021616416,6439208,440927
Persy,get,8,4096,32,49779,130021616416,6439208,440927
Persy,set,8,4096,32,49754,131021787115,6446376,502883
Persy,get,8,4096,32,50084,131021787115,6446376,502883
Persy,set,8,4096,32,50093,132021948197,6446376,535139
Persy,get,8,4096,32,50398,132021948197,6446376,535139
Persy,set,8,4096,32,50444,133022083019,6446376,547427
Persy,get,8,4096,32,50725,133022083019,6446376,547427
Persy,set,8,4096,32,50805,134022231276,6446376,553059
Persy,get,8,4096,32,51114,134022231276,6446376,553059
Persy,set,8,4096,32,51198,135022397677,6446376,553059
Persy,get,8,4096,32,51522,135022397677,6446376,553059
Persy,set,8,4096,32,51595,136022562546,6446376,552547
Persy,get,8,4096,32,51941,136022562546,6446376,552547
Persy,set,8,4096,32,51967,137022736953,6446376,555107
Persy,get,8,4096,32,52340,137022736953,6446376,555107
Persy,set,8,4096,32,52328,138022941747,6446376,558179
Persy,get,8,4096,32,52669,138022941747,6446376,558179
Persy,set,8,4096,32,52710,139023085105,6446376,558179
Persy,get,8,4096,32,53042,139023085105,6446376,558179
Persy,set,8,4096,32,53088,140023236187,6446376,558179
Persy,get,8,4096,32,53442,140023236187,6446376,558179
Persy,set,8,4096,32,53464,141023389855,6446376,557667
Persy,get,8,4096,32,53843,141023389855,6446376,557667
Persy,set,8,4096,32,53822,142023578207,6446376,558179
Persy,get,8,4096,32,54207,142023578207,6446376,558179
Persy,set,8,4096,32,54194,143023759848,6446376,577635
Persy,get,8,4096,32,54583,143023759848,6446376,577635
Persy,set,8,4096,32,54582,144023923544,6440044,567395
Persy,get,8,4096,32,54950,144023923544,6440044,567395
Persy,set,8,4096,32,54977,145024100746,6440556,567395
Persy,get,8,4096,32,55318,145024100746,6440556,567395
Persy,set,8,4096,32,55340,146024251278,6440556,567395
Persy,get,8,4096,32,55686,146024251278,6440556,567395
Persy,set,8,4096,32,55724,147024401919,6440556,567395
Persy,get,8,4096,32,56068,147024401919,6440556,567395
Persy,set,8,4096,32,56102,148024555967,6441068,567395
Persy,get,8,4096,32,56417,148024555967,6441068,567395
Persy,set,8,4096,32,56475,149024709404,6442604,567395
Persy,get,8,4096,32,56799,149024709404,6442604,567395
Persy,set,8,4096,32,56825,150024861359,6442604,567395
Persy,get,8,4096,32,57087,150024861359,6442604,567395
Persy,set,8,4096,32,57204,151025018322,6442604,567395
Persy,get,8,4096,32,57467,151025018322,6442604,567395
Persy,set,8,4096,32,57597,152025209581,6442604,567395
Persy,get,8,4096,32,57860,152025209581,6442604,567395
Persy,set,8,4096,32,58000,153025357086,6442604,567395
Persy,get,8,4096,32,58287,153025357086,6442604,567395
Persy,set,8,4096,32,58378,154025501176,6442604,567395
Persy,get,8,4096,32,58674,154025501176,6442604,567395
Persy,set,8,4096,32,58755,155025647900,6442604,567395
Persy,get,8,4096,32,59048,155025647900,6442604,567395
Persy,set,8,4096,32,59138,156025805274,6442604,567395
Persy,get,8,4096,32,59429,156025805274,6442604,567395
Persy,set,8,4096,32,59520,157025974822,6442604,567395
Persy,get,8,4096,32,59829,157025974822,6442604,567395
Persy,set,8,4096,32,59894,158026088834,6442604,567395
Persy,get,8,4096,32,60159,158026088834,6442604,567395
Persy,set,8,4096,32,60260,159026262059,6442604,567395
Persy,get,8,4096,32,60530,159026262059,6442604,567395
Persy,set,8,4096,32,60646,160026429151,6442604,567395
Persy,get,8,4096,32,60904,160026429151,6442604,567395
Persy,set,8,4096,32,61046,161026580955,6442604,567395
Persy,get,8,4096,32,61280,161026580955,6442604,567395
Persy,set,8,4096,32,61433,162026761984,6442604,567395
Persy,get,8,4096,32,61720,162026761984,6442604,567395
Persy,set,8,4096,32,61808,163026912035,6442604,567395
Persy,get,8,4096,32,62106,163026912035,6442604,567395
Persy,set,8,4096,32,62190,164027078797,6442604,567907
Persy,get,8,4096,32,62487,164027078797,6442604,567907
Persy,set,8,4096,32,62575,165027230431,6442604,568419
Persy,get,8,4096,32,62919,165027230431,6442604,568419
Persy,set,8,4096,32,62954,166027378979,6442604,568419
Persy,get,8,4096,32,63318,166027378979,6442604,568419
Persy,set,8,4096,32,63307,167027526695,6442604,583779
Persy,get,8,4096,32,63672,167027526695,6442604,583779
Persy,set,8,4096,32,63680,168027673900,6442604,568419
Persy,get,8,4096,32,64090,168027673900,6442604,568419
Persy,set,8,4096,32,64081,169027826071,6442604,568419
Persy,get,8,4096,32,64502,169027826071,6442604,568419
Persy,set,8,4096,32,64467,170028006354,6442604,568931
Persy,get,8,4096,32,64884,170028006354,6442604,568931
Persy,set,8,4096,32,64816,171028158585,6442604,568419
Persy,get,8,4096,32,65236,171028158585,6442604,568419
Persy,set,8,4096,32,65158,172028312479,6442604,572515
Persy,get,8,4096,32,65583,172028312479,6442604,572515
Persy,set,8,4096,32,65519,173028475670,6442604,573539
Persy,get,8,4096,32,65940,173028475670,6442604,573539
Persy,set,8,4096,32,65869,174028647167,6442604,573027
Persy,get,8,4096,32,66312,174028647167,6442604,573027
Persy,set,1024,256,2,325,1000102917,6361188,1275
Persy,get,1024,256,2,336,1000102917,6361188,1275
Persy,set,1024,256,2,565,2000216635,6361188,2171
Persy,get,1024,256,2,596,2000216635,6361188,2171
Persy,set,1024,256,2,833,3000366191,6361188,2939
Persy,get,1024,256,2,827,3000366191,6361188,2939
Persy,set,1024,256,2,1265,4000532839,6361188,4219
Persy,get,1024,256,2,1268,4000532839,6361188,4219
Persy,set,1024,256,2,1729,5000682554,6361188,5371
Persy,get,1024,256,2,1711,5000682554,6361188,5371
Persy,set,1024,256,2,2192,6000846086,6361444,6267
Persy,get,1024,256,2,2168,6000846086,6361444,6267
Persy,set,1024,256,2,2689,7000993798,6361444,8315
Persy,get,1024,256,2,2677,7000993798,6361444,8315
Persy,set,1024,256,2,3192,8001110071,6362212,9083
Persy,get,1024,256,2,3153,8001110071,6362212,9083
Persy,set,1024,256,2,3614,9001226434,6363748,12923
